,participant_id,status,workplace,workplace_other,main_vehicle,topic,response
19184,2488,student,Bajuwarenstraße,,car-driver,too_expensive,False
19185,2488,student,Bajuwarenstraße,,car-driver,transition_time,True
19186,2488,student,Bajuwarenstraße,,car-driver,travel_time,True
19187,2488,student,Bajuwarenstraße,,car-driver,reliability,True
19188,2488,student,Bajuwarenstraße,,car-driver,too_crowded,False
19189,2488,student,Bajuwarenstraße,,car-driver,other,False
19190,2488,student,Bajuwarenstraße,,car-driver,low_frequency,False
19191,2488,student,Bajuwarenstraße,,car-driver,no_station,False
19192,2488,student,Bajuwarenstraße,,car-driver,comfort,False
19193,2488,student,Bajuwarenstraße,,car-driver,unsafe,False
19194,2488,student,Bajuwarenstraße,,car-driver,live_near_uni,False
19195,2489,wimi,Campus,,bus,too_expensive,False
19196,2489,wimi,Campus,,bus,transition_time,False
19197,2489,wimi,Campus,,bus,travel_time,False
19198,2489,wimi,Campus,,bus,reliability,False
19199,2489,wimi,Campus,,bus,too_crowded,False
19200,2489,wimi,Campus,,bus,other,False
19201,2489,wimi,Campus,,bus,low_frequency,False
19202,2489,wimi,Campus,,bus,no_station,False
19203,2489,wimi,Campus,,bus,comfort,False
19204,2489,wimi,Campus,,bus,unsafe,False
19205,2489,wimi,Campus,,bus,live_near_uni,False
19206,2491,student,Campus,,car-driver,too_expensive,False
19207,2491,student,Campus,,car-driver,transition_time,False
19208,2491,student,Campus,,car-driver,travel_time,False
19209,2491,student,Campus,,car-driver,reliability,True
19210,2491,student,Campus,,car-driver,too_crowded,False
19211,2491,student,Campus,,car-driver,other,True
19212,2491,student,Campus,,car-driver,low_frequency,True
19213,2491,student,Campus,,car-driver,no_station,True
19214,2491,student,Campus,,car-driver,comfort,False
19215,2491,student,Campus,,car-driver,unsafe,False
19216,2491,student,Campus,,car-driver,live_near_uni,False
19217,2492,student,Campus,,bus,too_expensive,False
19218,2492,student,Campus,,bus,transition_time,False
19219,2492,student,Campus,,bus,travel_time,False
19220,2492,student,Campus,,bus,reliability,False
19221,2492,student,Campus,,bus,too_crowded,True
19222,2492,student,Campus,,bus,other,False
19223,2492,student,Campus,,bus,low_frequency,False
19224,2492,student,Campus,,bus,no_station,False
19225,2492,student,Campus,,bus,comfort,False
19226,2492,student,Campus,,bus,unsafe,False
19227,2492,student,Campus,,bus,live_near_uni,True
19228,2493,wimi,Campus,,car-driver,too_expensive,False
19229,2493,wimi,Campus,,car-driver,transition_time,True
19230,2493,wimi,Campus,,car-driver,travel_time,True
19231,2493,wimi,Campus,,car-driver,reliability,False
19232,2493,wimi,Campus,,car-driver,too_crowded,False
19233,2493,wimi,Campus,,car-driver,other,False
19234,2493,wimi,Campus,,car-driver,low_frequency,False
19235,2493,wimi,Campus,,car-driver,no_station,False
19236,2493,wimi,Campus,,car-driver,comfort,False
19237,2493,wimi,Campus,,car-driver,unsafe,False
19238,2493,wimi,Campus,,car-driver,live_near_uni,False
19239,2494,student,Campus,,bus,too_expensive,False
19240,2494,student,Campus,,bus,transition_time,False
19241,2494,student,Campus,,bus,travel_time,False
19242,2494,student,Campus,,bus,reliability,False
19243,2494,student,Campus,,bus,too_crowded,False
19244,2494,student,Campus,,bus,other,True
19245,2494,student,Campus,,bus,low_frequency,False
19246,2494,student,Campus,,bus,no_station,False
19247,2494,student,Campus,,bus,comfort,False
19248,2494,student,Campus,,bus,unsafe,False
19249,2494,student,Campus,,bus,live_near_uni,False
19250,2495,student,Universitätsklinikum,,bus,too_expensive,False
19251,2495,student,Universitätsklinikum,,bus,transition_time,False
19252,2495,student,Universitätsklinikum,,bus,travel_time,False
19253,2495,student,Universitätsklinikum,,bus,reliability,False
19254,2495,student,Universitätsklinikum,,bus,too_crowded,False
19255,2495,student,Universitätsklinikum,,bus,other,False
19256,2495,student,Universitätsklinikum,,bus,low_frequency,False
19257,2495,student,Universitätsklinikum,,bus,no_station,False
19258,2495,student,Universitätsklinikum,,bus,comfort,False
19259,2495,student,Universitätsklinikum,,bus,unsafe,False
19260,2495,student,Universitätsklinikum,,bus,live_near_uni,False
19261,2497,student,Campus,,bus,too_expensive,False
19262,2497,student,Campus,,bus,transition_time,False
19263,2497,student,Campus,,bus,travel_time,False
19264,2497,student,Campus,,bus,reliability,False
19265,2497,student,Campus,,bus,too_crowded,False
19266,2497,student,Campus,,bus,other,True
19267,2497,student,Campus,,bus,low_frequency,False
19268,2497,student,Campus,,bus,no_station,False
19269,2497,student,Campus,,bus,comfort,False
19270,2497,student,Campus,,bus,unsafe,False
19271,2497,student,Campus,,bus,live_near_uni,False
19272,2499,wimi,Campus,,car-driver,too_expensive,True
19273,2499,wimi,Campus,,car-driver,transition_time,False
19274,2499,wimi,Campus,,car-driver,travel_time,True
19275,2499,wimi,Campus,,car-driver,reliability,False
19276,2499,wimi,Campus,,car-driver,too_crowded,True
19277,2499,wimi,Campus,,car-driver,other,False
19278,2499,wimi,Campus,,car-driver,low_frequency,False
19279,2499,wimi,Campus,,car-driver,no_station,True
19280,2499,wimi,Campus,,car-driver,comfort,False
19281,2499,wimi,Campus,,car-driver,unsafe,False
19282,2499,wimi,Campus,,car-driver,live_near_uni,False
19283,2500,student,Sonstiger,Techbase,bus,too_expensive,False
19284,2500,student,Sonstiger,Techbase,bus,transition_time,False
19285,2500,student,Sonstiger,Techbase,bus,travel_time,False
19286,2500,student,Sonstiger,Techbase,bus,reliability,False
19287,2500,student,Sonstiger,Techbase,bus,too_crowded,False
19288,2500,student,Sonstiger,Techbase,bus,other,False
19289,2500,student,Sonstiger,Techbase,bus,low_frequency,False
19290,2500,student,Sonstiger,Techbase,bus,no_station,False
19291,2500,student,Sonstiger,Techbase,bus,comfort,False
19292,2500,student,Sonstiger,Techbase,bus,unsafe,False
19293,2500,student,Sonstiger,Techbase,bus,live_near_uni,False
19294,2501,wimi,Altes Finanzamt,,walk,too_expensive,False
19295,2501,wimi,Altes Finanzamt,,walk,transition_time,False
19296,2501,wimi,Altes Finanzamt,,walk,travel_time,False
19297,2501,wimi,Altes Finanzamt,,walk,reliability,False
19298,2501,wimi,Altes Finanzamt,,walk,too_crowded,False
19299,2501,wimi,Altes Finanzamt,,walk,other,True
19300,2501,wimi,Altes Finanzamt,,walk,low_frequency,False
19301,2501,wimi,Altes Finanzamt,,walk,no_station,False
19302,2501,wimi,Altes Finanzamt,,walk,comfort,False
19303,2501,wimi,Altes Finanzamt,,walk,unsafe,False
19304,2501,wimi,Altes Finanzamt,,walk,live_near_uni,False
19305,2502,student,Campus,,walk,too_expensive,False
19306,2502,student,Campus,,walk,transition_time,False
19307,2502,student,Campus,,walk,travel_time,False
19308,2502,student,Campus,,walk,reliability,False
19309,2502,student,Campus,,walk,too_crowded,False
19310,2502,student,Campus,,walk,other,False
19311,2502,student,Campus,,walk,low_frequency,False
19312,2502,student,Campus,,walk,no_station,False
19313,2502,student,Campus,,walk,comfort,False
19314,2502,student,Campus,,walk,unsafe,False
19315,2502,student,Campus,,walk,live_near_uni,True
19316,2504,student,Campus,,bicycle,too_expensive,False
19317,2504,student,Campus,,bicycle,transition_time,False
19318,2504,student,Campus,,bicycle,travel_time,False
19319,2504,student,Campus,,bicycle,reliability,False
19320,2504,student,Campus,,bicycle,too_crowded,True
19321,2504,student,Campus,,bicycle,other,True
19322,2504,student,Campus,,bicycle,low_frequency,False
19323,2504,student,Campus,,bicycle,no_station,False
19324,2504,student,Campus,,bicycle,comfort,False
19325,2504,student,Campus,,bicycle,unsafe,False
19326,2504,student,Campus,,bicycle,live_near_uni,False
19327,2505,student,Campus,,bus,too_expensive,False
19328,2505,student,Campus,,bus,transition_time,False
19329,2505,student,Campus,,bus,travel_time,False
19330,2505,student,Campus,,bus,reliability,False
19331,2505,student,Campus,,bus,too_crowded,False
19332,2505,student,Campus,,bus,other,False
19333,2505,student,Campus,,bus,low_frequency,True
19334,2505,student,Campus,,bus,no_station,False
19335,2505,student,Campus,,bus,comfort,False
19336,2505,student,Campus,,bus,unsafe,False
19337,2505,student,Campus,,bus,live_near_uni,False
19338,2507,niwi,Campus,,car-driver,too_expensive,False
19339,2507,niwi,Campus,,car-driver,transition_time,True
19340,2507,niwi,Campus,,car-driver,travel_time,True
19341,2507,niwi,Campus,,car-driver,reliability,False
19342,2507,niwi,Campus,,car-driver,too_crowded,False
19343,2507,niwi,Campus,,car-driver,other,False
19344,2507,niwi,Campus,,car-driver,low_frequency,False
19345,2507,niwi,Campus,,car-driver,no_station,False
19346,2507,niwi,Campus,,car-driver,comfort,True
19347,2507,niwi,Campus,,car-driver,unsafe,False
19348,2507,niwi,Campus,,car-driver,live_near_uni,False
19349,2508,niwi,Campus,,car-driver,too_expensive,False
19350,2508,niwi,Campus,,car-driver,transition_time,False
19351,2508,niwi,Campus,,car-driver,travel_time,False
19352,2508,niwi,Campus,,car-driver,reliability,False
19353,2508,niwi,Campus,,car-driver,too_crowded,True
19354,2508,niwi,Campus,,car-driver,other,True
19355,2508,niwi,Campus,,car-driver,low_frequency,False
19356,2508,niwi,Campus,,car-driver,no_station,False
19357,2508,niwi,Campus,,car-driver,comfort,False
19358,2508,niwi,Campus,,car-driver,unsafe,False
19359,2508,niwi,Campus,,car-driver,live_near_uni,False
19360,2509,wimi,Campus,,bus,too_expensive,False
19361,2509,wimi,Campus,,bus,transition_time,False
19362,2509,wimi,Campus,,bus,travel_time,False
19363,2509,wimi,Campus,,bus,reliability,False
19364,2509,wimi,Campus,,bus,too_crowded,False
19365,2509,wimi,Campus,,bus,other,False
19366,2509,wimi,Campus,,bus,low_frequency,False
19367,2509,wimi,Campus,,bus,no_station,False
19368,2509,wimi,Campus,,bus,comfort,False
19369,2509,wimi,Campus,,bus,unsafe,False
19370,2509,wimi,Campus,,bus,live_near_uni,False
19371,2510,student,Campus,,bus,too_expensive,False
19372,2510,student,Campus,,bus,transition_time,False
19373,2510,student,Campus,,bus,travel_time,False
19374,2510,student,Campus,,bus,reliability,False
19375,2510,student,Campus,,bus,too_crowded,False
19376,2510,student,Campus,,bus,other,False
19377,2510,student,Campus,,bus,low_frequency,True
19378,2510,student,Campus,,bus,no_station,False
19379,2510,student,Campus,,bus,comfort,False
19380,2510,student,Campus,,bus,unsafe,False
19381,2510,student,Campus,,bus,live_near_uni,False
19382,2511,student,Campus,,bus,too_expensive,False
19383,2511,student,Campus,,bus,transition_time,False
19384,2511,student,Campus,,bus,travel_time,False
19385,2511,student,Campus,,bus,reliability,False
19386,2511,student,Campus,,bus,too_crowded,False
19387,2511,student,Campus,,bus,other,False
19388,2511,student,Campus,,bus,low_frequency,False
19389,2511,student,Campus,,bus,no_station,True
19390,2511,student,Campus,,bus,comfort,False
19391,2511,student,Campus,,bus,unsafe,False
19392,2511,student,Campus,,bus,live_near_uni,False
19393,2515,niwi,Campus,,car-driver,too_expensive,False
19394,2515,niwi,Campus,,car-driver,transition_time,False
19395,2515,niwi,Campus,,car-driver,travel_time,False
19396,2515,niwi,Campus,,car-driver,reliability,True
19397,2515,niwi,Campus,,car-driver,too_crowded,False
19398,2515,niwi,Campus,,car-driver,other,True
19399,2515,niwi,Campus,,car-driver,low_frequency,False
19400,2515,niwi,Campus,,car-driver,no_station,False
19401,2515,niwi,Campus,,car-driver,comfort,False
19402,2515,niwi,Campus,,car-driver,unsafe,False
19403,2515,niwi,Campus,,car-driver,live_near_uni,False
19404,2517,niwi,Campus,,car-driver,too_expensive,True
19405,2517,niwi,Campus,,car-driver,transition_time,True
19406,2517,niwi,Campus,,car-driver,travel_time,True
19407,2517,niwi,Campus,,car-driver,reliability,True
19408,2517,niwi,Campus,,car-driver,too_crowded,True
19409,2517,niwi,Campus,,car-driver,other,False
19410,2517,niwi,Campus,,car-driver,low_frequency,True
19411,2517,niwi,Campus,,car-driver,no_station,True
19412,2517,niwi,Campus,,car-driver,comfort,False
19413,2517,niwi,Campus,,car-driver,unsafe,False
19414,2517,niwi,Campus,,car-driver,live_near_uni,False
19415,2519,niwi,Campus,,car-driver,too_expensive,True
19416,2519,niwi,Campus,,car-driver,transition_time,False
19417,2519,niwi,Campus,,car-driver,travel_time,True
19418,2519,niwi,Campus,,car-driver,reliability,True
19419,2519,niwi,Campus,,car-driver,too_crowded,False
19420,2519,niwi,Campus,,car-driver,other,False
19421,2519,niwi,Campus,,car-driver,low_frequency,True
19422,2519,niwi,Campus,,car-driver,no_station,False
19423,2519,niwi,Campus,,car-driver,comfort,False
19424,2519,niwi,Campus,,car-driver,unsafe,False
19425,2519,niwi,Campus,,car-driver,live_near_uni,False
19426,2520,niwi,Campus,,bus,too_expensive,False
19427,2520,niwi,Campus,,bus,transition_time,False
19428,2520,niwi,Campus,,bus,travel_time,False
19429,2520,niwi,Campus,,bus,reliability,False
19430,2520,niwi,Campus,,bus,too_crowded,True
19431,2520,niwi,Campus,,bus,other,False
19432,2520,niwi,Campus,,bus,low_frequency,False
19433,2520,niwi,Campus,,bus,no_station,False
19434,2520,niwi,Campus,,bus,comfort,False
19435,2520,niwi,Campus,,bus,unsafe,False
19436,2520,niwi,Campus,,bus,live_near_uni,False
19437,2522,student,Campus,,car-driver,too_expensive,False
19438,2522,student,Campus,,car-driver,transition_time,True
19439,2522,student,Campus,,car-driver,travel_time,True
19440,2522,student,Campus,,car-driver,reliability,False
19441,2522,student,Campus,,car-driver,too_crowded,False
19442,2522,student,Campus,,car-driver,other,False
19443,2522,student,Campus,,car-driver,low_frequency,True
19444,2522,student,Campus,,car-driver,no_station,True
19445,2522,student,Campus,,car-driver,comfort,False
19446,2522,student,Campus,,car-driver,unsafe,False
19447,2522,student,Campus,,car-driver,live_near_uni,False
19448,2524,niwi,Campus,,bicycle,too_expensive,False
19449,2524,niwi,Campus,,bicycle,transition_time,False
19450,2524,niwi,Campus,,bicycle,travel_time,True
19451,2524,niwi,Campus,,bicycle,reliability,False
19452,2524,niwi,Campus,,bicycle,too_crowded,True
19453,2524,niwi,Campus,,bicycle,other,False
19454,2524,niwi,Campus,,bicycle,low_frequency,False
19455,2524,niwi,Campus,,bicycle,no_station,False
19456,2524,niwi,Campus,,bicycle,comfort,False
19457,2524,niwi,Campus,,bicycle,unsafe,False
19458,2524,niwi,Campus,,bicycle,live_near_uni,False
19459,2525,niwi,Campus,,car-driver,too_expensive,False
19460,2525,niwi,Campus,,car-driver,transition_time,True
19461,2525,niwi,Campus,,car-driver,travel_time,True
19462,2525,niwi,Campus,,car-driver,reliability,True
19463,2525,niwi,Campus,,car-driver,too_crowded,True
19464,2525,niwi,Campus,,car-driver,other,False
19465,2525,niwi,Campus,,car-driver,low_frequency,False
19466,2525,niwi,Campus,,car-driver,no_station,False
19467,2525,niwi,Campus,,car-driver,comfort,False
19468,2525,niwi,Campus,,car-driver,unsafe,True
19469,2525,niwi,Campus,,car-driver,live_near_uni,False
19470,2526,wimi,Universitätsklinikum,,bus,too_expensive,False
19471,2526,wimi,Universitätsklinikum,,bus,transition_time,False
19472,2526,wimi,Universitätsklinikum,,bus,travel_time,False
19473,2526,wimi,Universitätsklinikum,,bus,reliability,False
19474,2526,wimi,Universitätsklinikum,,bus,too_crowded,False
19475,2526,wimi,Universitätsklinikum,,bus,other,False
19476,2526,wimi,Universitätsklinikum,,bus,low_frequency,True
19477,2526,wimi,Universitätsklinikum,,bus,no_station,False
19478,2526,wimi,Universitätsklinikum,,bus,comfort,False
19479,2526,wimi,Universitätsklinikum,,bus,unsafe,False
19480,2526,wimi,Universitätsklinikum,,bus,live_near_uni,False
19481,2527,wimi,Campus,,bus,too_expensive,False
19482,2527,wimi,Campus,,bus,transition_time,False
19483,2527,wimi,Campus,,bus,travel_time,False
19484,2527,wimi,Campus,,bus,reliability,False
19485,2527,wimi,Campus,,bus,too_crowded,False
19486,2527,wimi,Campus,,bus,other,False
19487,2527,wimi,Campus,,bus,low_frequency,False
19488,2527,wimi,Campus,,bus,no_station,True
19489,2527,wimi,Campus,,bus,comfort,False
19490,2527,wimi,Campus,,bus,unsafe,False
19491,2527,wimi,Campus,,bus,live_near_uni,False
19492,2529,student,Campus,,bus,too_expensive,False
19493,2529,student,Campus,,bus,transition_time,True
19494,2529,student,Campus,,bus,travel_time,True
19495,2529,student,Campus,,bus,reliability,False
19496,2529,student,Campus,,bus,too_crowded,True
19497,2529,student,Campus,,bus,other,False
19498,2529,student,Campus,,bus,low_frequency,True
19499,2529,student,Campus,,bus,no_station,False
19500,2529,student,Campus,,bus,comfort,False
19501,2529,student,Campus,,bus,unsafe,False
19502,2529,student,Campus,,bus,live_near_uni,False
19503,2530,niwi,Campus,,bicycle,too_expensive,True
19504,2530,niwi,Campus,,bicycle,transition_time,True
19505,2530,niwi,Campus,,bicycle,travel_time,True
19506,2530,niwi,Campus,,bicycle,reliability,False
19507,2530,niwi,Campus,,bicycle,too_crowded,True
19508,2530,niwi,Campus,,bicycle,other,False
19509,2530,niwi,Campus,,bicycle,low_frequency,False
19510,2530,niwi,Campus,,bicycle,no_station,False
19511,2530,niwi,Campus,,bicycle,comfort,False
19512,2530,niwi,Campus,,bicycle,unsafe,False
19513,2530,niwi,Campus,,bicycle,live_near_uni,False
19514,2532,student,Universitätsklinikum,,bus,too_expensive,False
19515,2532,student,Universitätsklinikum,,bus,transition_time,False
19516,2532,student,Universitätsklinikum,,bus,travel_time,False
19517,2532,student,Universitätsklinikum,,bus,reliability,True
19518,2532,student,Universitätsklinikum,,bus,too_crowded,False
19519,2532,student,Universitätsklinikum,,bus,other,True
19520,2532,student,Universitätsklinikum,,bus,low_frequency,False
19521,2532,student,Universitätsklinikum,,bus,no_station,False
19522,2532,student,Universitätsklinikum,,bus,comfort,False
19523,2532,student,Universitätsklinikum,,bus,unsafe,False
19524,2532,student,Universitätsklinikum,,bus,live_near_uni,False
19525,2533,niwi,Campus,,car-driver,too_expensive,False
19526,2533,niwi,Campus,,car-driver,transition_time,False
19527,2533,niwi,Campus,,car-driver,travel_time,True
19528,2533,niwi,Campus,,car-driver,reliability,False
19529,2533,niwi,Campus,,car-driver,too_crowded,False
19530,2533,niwi,Campus,,car-driver,other,False
19531,2533,niwi,Campus,,car-driver,low_frequency,True
19532,2533,niwi,Campus,,car-driver,no_station,False
19533,2533,niwi,Campus,,car-driver,comfort,False
19534,2533,niwi,Campus,,car-driver,unsafe,False
19535,2533,niwi,Campus,,car-driver,live_near_uni,False
19536,2534,prof,Campus,,bicycle,too_expensive,False
19537,2534,prof,Campus,,bicycle,transition_time,False
19538,2534,prof,Campus,,bicycle,travel_time,False
19539,2534,prof,Campus,,bicycle,reliability,False
19540,2534,prof,Campus,,bicycle,too_crowded,False
19541,2534,prof,Campus,,bicycle,other,False
19542,2534,prof,Campus,,bicycle,low_frequency,False
19543,2534,prof,Campus,,bicycle,no_station,False
19544,2534,prof,Campus,,bicycle,comfort,False
19545,2534,prof,Campus,,bicycle,unsafe,False
19546,2534,prof,Campus,,bicycle,live_near_uni,False
19547,2535,student,Universitätsklinikum,,bus,too_expensive,False
19548,2535,student,Universitätsklinikum,,bus,transition_time,False
19549,2535,student,Universitätsklinikum,,bus,travel_time,False
19550,2535,student,Universitätsklinikum,,bus,reliability,False
19551,2535,student,Universitätsklinikum,,bus,too_crowded,False
19552,2535,student,Universitätsklinikum,,bus,other,True
19553,2535,student,Universitätsklinikum,,bus,low_frequency,True
19554,2535,student,Universitätsklinikum,,bus,no_station,False
19555,2535,student,Universitätsklinikum,,bus,comfort,False
19556,2535,student,Universitätsklinikum,,bus,unsafe,False
19557,2535,student,Universitätsklinikum,,bus,live_near_uni,False
19558,2536,niwi,Campus,,bicycle,too_expensive,False
19559,2536,niwi,Campus,,bicycle,transition_time,False
19560,2536,niwi,Campus,,bicycle,travel_time,False
19561,2536,niwi,Campus,,bicycle,reliability,False
19562,2536,niwi,Campus,,bicycle,too_crowded,False
19563,2536,niwi,Campus,,bicycle,other,True
19564,2536,niwi,Campus,,bicycle,low_frequency,False
19565,2536,niwi,Campus,,bicycle,no_station,False
19566,2536,niwi,Campus,,bicycle,comfort,False
19567,2536,niwi,Campus,,bicycle,unsafe,False
19568,2536,niwi,Campus,,bicycle,live_near_uni,False
19569,2537,student,Campus,,train-short,too_expensive,False
19570,2537,student,Campus,,train-short,transition_time,False
19571,2537,student,Campus,,train-short,travel_time,False
19572,2537,student,Campus,,train-short,reliability,False
19573,2537,student,Campus,,train-short,too_crowded,False
19574,2537,student,Campus,,train-short,other,True
19575,2537,student,Campus,,train-short,low_frequency,False
19576,2537,student,Campus,,train-short,no_station,False
19577,2537,student,Campus,,train-short,comfort,False
19578,2537,student,Campus,,train-short,unsafe,False
19579,2537,student,Campus,,train-short,live_near_uni,False
19580,2538,other,Campus,,bus,too_expensive,False
19581,2538,other,Campus,,bus,transition_time,False
19582,2538,other,Campus,,bus,travel_time,False
19583,2538,other,Campus,,bus,reliability,False
19584,2538,other,Campus,,bus,too_crowded,True
19585,2538,other,Campus,,bus,other,False
19586,2538,other,Campus,,bus,low_frequency,False
19587,2538,other,Campus,,bus,no_station,False
19588,2538,other,Campus,,bus,comfort,False
19589,2538,other,Campus,,bus,unsafe,False
19590,2538,other,Campus,,bus,live_near_uni,False
19591,2539,student,Universitätsklinikum,,car-driver,too_expensive,False
19592,2539,student,Universitätsklinikum,,car-driver,transition_time,False
19593,2539,student,Universitätsklinikum,,car-driver,travel_time,True
19594,2539,student,Universitätsklinikum,,car-driver,reliability,False
19595,2539,student,Universitätsklinikum,,car-driver,too_crowded,False
19596,2539,student,Universitätsklinikum,,car-driver,other,False
19597,2539,student,Universitätsklinikum,,car-driver,low_frequency,False
19598,2539,student,Universitätsklinikum,,car-driver,no_station,False
19599,2539,student,Universitätsklinikum,,car-driver,comfort,False
19600,2539,student,Universitätsklinikum,,car-driver,unsafe,False
19601,2539,student,Universitätsklinikum,,car-driver,live_near_uni,False
19602,2540,student,Campus,,walk,too_expensive,False
19603,2540,student,Campus,,walk,transition_time,False
19604,2540,student,Campus,,walk,travel_time,False
19605,2540,student,Campus,,walk,reliability,False
19606,2540,student,Campus,,walk,too_crowded,True
19607,2540,student,Campus,,walk,other,False
19608,2540,student,Campus,,walk,low_frequency,False
19609,2540,student,Campus,,walk,no_station,False
19610,2540,student,Campus,,walk,comfort,False
19611,2540,student,Campus,,walk,unsafe,False
19612,2540,student,Campus,,walk,live_near_uni,True
19613,2542,niwi,Campus,,car-driver,too_expensive,True
19614,2542,niwi,Campus,,car-driver,transition_time,True
19615,2542,niwi,Campus,,car-driver,travel_time,True
19616,2542,niwi,Campus,,car-driver,reliability,True
19617,2542,niwi,Campus,,car-driver,too_crowded,True
19618,2542,niwi,Campus,,car-driver,other,False
19619,2542,niwi,Campus,,car-driver,low_frequency,True
19620,2542,niwi,Campus,,car-driver,no_station,False
19621,2542,niwi,Campus,,car-driver,comfort,False
19622,2542,niwi,Campus,,car-driver,unsafe,True
19623,2542,niwi,Campus,,car-driver,live_near_uni,False
19624,2543,student,Campus,,train-short,too_expensive,True
19625,2543,student,Campus,,train-short,transition_time,True
19626,2543,student,Campus,,train-short,travel_time,False
19627,2543,student,Campus,,train-short,reliability,True
19628,2543,student,Campus,,train-short,too_crowded,True
19629,2543,student,Campus,,train-short,other,False
19630,2543,student,Campus,,train-short,low_frequency,False
19631,2543,student,Campus,,train-short,no_station,False
19632,2543,student,Campus,,train-short,comfort,False
19633,2543,student,Campus,,train-short,unsafe,False
19634,2543,student,Campus,,train-short,live_near_uni,False
19635,2544,niwi,Campus,,train-short,too_expensive,False
19636,2544,niwi,Campus,,train-short,transition_time,False
19637,2544,niwi,Campus,,train-short,travel_time,False
19638,2544,niwi,Campus,,train-short,reliability,False
19639,2544,niwi,Campus,,train-short,too_crowded,False
19640,2544,niwi,Campus,,train-short,other,False
19641,2544,niwi,Campus,,train-short,low_frequency,False
19642,2544,niwi,Campus,,train-short,no_station,False
19643,2544,niwi,Campus,,train-short,comfort,False
19644,2544,niwi,Campus,,train-short,unsafe,False
19645,2544,niwi,Campus,,train-short,live_near_uni,False
19646,2545,student,Campus,,car-passenger,too_expensive,False
19647,2545,student,Campus,,car-passenger,transition_time,False
19648,2545,student,Campus,,car-passenger,travel_time,False
19649,2545,student,Campus,,car-passenger,reliability,False
19650,2545,student,Campus,,car-passenger,too_crowded,False
19651,2545,student,Campus,,car-passenger,other,False
19652,2545,student,Campus,,car-passenger,low_frequency,False
19653,2545,student,Campus,,car-passenger,no_station,False
19654,2545,student,Campus,,car-passenger,comfort,False
19655,2545,student,Campus,,car-passenger,unsafe,False
19656,2545,student,Campus,,car-passenger,live_near_uni,False
19657,2546,student,Campus,,car-driver,too_expensive,False
19658,2546,student,Campus,,car-driver,transition_time,True
19659,2546,student,Campus,,car-driver,travel_time,True
19660,2546,student,Campus,,car-driver,reliability,True
19661,2546,student,Campus,,car-driver,too_crowded,True
19662,2546,student,Campus,,car-driver,other,False
19663,2546,student,Campus,,car-driver,low_frequency,True
19664,2546,student,Campus,,car-driver,no_station,False
19665,2546,student,Campus,,car-driver,comfort,False
19666,2546,student,Campus,,car-driver,unsafe,False
19667,2546,student,Campus,,car-driver,live_near_uni,False
19668,2547,student,Campus,,bus,too_expensive,True
19669,2547,student,Campus,,bus,transition_time,False
19670,2547,student,Campus,,bus,travel_time,False
19671,2547,student,Campus,,bus,reliability,False
19672,2547,student,Campus,,bus,too_crowded,True
19673,2547,student,Campus,,bus,other,False
19674,2547,student,Campus,,bus,low_frequency,False
19675,2547,student,Campus,,bus,no_station,False
19676,2547,student,Campus,,bus,comfort,False
19677,2547,student,Campus,,bus,unsafe,False
19678,2547,student,Campus,,bus,live_near_uni,False
19679,2548,student,Universitätsklinikum,,bus,too_expensive,False
19680,2548,student,Universitätsklinikum,,bus,transition_time,False
19681,2548,student,Universitätsklinikum,,bus,travel_time,False
19682,2548,student,Universitätsklinikum,,bus,reliability,False
19683,2548,student,Universitätsklinikum,,bus,too_crowded,False
19684,2548,student,Universitätsklinikum,,bus,other,False
19685,2548,student,Universitätsklinikum,,bus,low_frequency,True
19686,2548,student,Universitätsklinikum,,bus,no_station,False
19687,2548,student,Universitätsklinikum,,bus,comfort,False
19688,2548,student,Universitätsklinikum,,bus,unsafe,False
19689,2548,student,Universitätsklinikum,,bus,live_near_uni,False
19690,2549,prof,Campus,,bus,too_expensive,False
19691,2549,prof,Campus,,bus,transition_time,False
19692,2549,prof,Campus,,bus,travel_time,False
19693,2549,prof,Campus,,bus,reliability,False
19694,2549,prof,Campus,,bus,too_crowded,False
19695,2549,prof,Campus,,bus,other,False
19696,2549,prof,Campus,,bus,low_frequency,False
19697,2549,prof,Campus,,bus,no_station,False
19698,2549,prof,Campus,,bus,comfort,False
19699,2549,prof,Campus,,bus,unsafe,False
19700,2549,prof,Campus,,bus,live_near_uni,False
19701,2550,student,Campus,,car-driver,too_expensive,False
19702,2550,student,Campus,,car-driver,transition_time,False
19703,2550,student,Campus,,car-driver,travel_time,True
19704,2550,student,Campus,,car-driver,reliability,False
19705,2550,student,Campus,,car-driver,too_crowded,False
19706,2550,student,Campus,,car-driver,other,False
19707,2550,student,Campus,,car-driver,low_frequency,True
19708,2550,student,Campus,,car-driver,no_station,False
19709,2550,student,Campus,,car-driver,comfort,False
19710,2550,student,Campus,,car-driver,unsafe,False
19711,2550,student,Campus,,car-driver,live_near_uni,False
19712,2551,niwi,Campus,,walk,too_expensive,False
19713,2551,niwi,Campus,,walk,transition_time,False
19714,2551,niwi,Campus,,walk,travel_time,False
19715,2551,niwi,Campus,,walk,reliability,False
19716,2551,niwi,Campus,,walk,too_crowded,False
19717,2551,niwi,Campus,,walk,other,True
19718,2551,niwi,Campus,,walk,low_frequency,False
19719,2551,niwi,Campus,,walk,no_station,False
19720,2551,niwi,Campus,,walk,comfort,False
19721,2551,niwi,Campus,,walk,unsafe,False
