,participant_id,status,main_vehicle,topic,response
2239,1659,student,bus,future,no_opinion
2240,1660,student,train-short,present,2
2241,1660,student,train-short,future,2
2242,1661,niwi,car-driver,present,no_opinion
2243,1661,niwi,car-driver,future,no_opinion
2244,1663,student,bus,present,2
2245,1663,student,bus,future,-2
2246,1664,wimi,car-driver,present,-2
2247,1664,wimi,car-driver,future,-1
2248,1666,student,train-short,present,2
2249,1666,student,train-short,future,1
2250,1667,student,train-short,present,2
2251,1667,student,train-short,future,-1
2252,1668,student,train-short,present,1
2253,1668,student,train-short,future,-1
2254,1669,student,car-driver,present,-1
2255,1669,student,car-driver,future,-1
2256,1670,student,bus,present,2
2257,1670,student,bus,future,-2
2258,1671,student,train-short,present,2
2259,1671,student,train-short,future,0
2260,1672,student,bicycle,present,2
2261,1672,student,bicycle,future,-2
2262,1673,wimi,train-short,present,1
2263,1673,wimi,train-short,future,0
2264,1674,student,bus,present,2
2265,1674,student,bus,future,no_opinion
2266,1675,student,train-short,present,1
2267,1675,student,train-short,future,0
2268,1676,student,car-driver,present,-1
2269,1676,student,car-driver,future,2
2270,1679,student,train-short,present,1
2271,1679,student,train-short,future,-1
2272,1680,student,car-driver,present,-2
2273,1680,student,car-driver,future,-2
2274,1681,student,car-driver,present,-1
2275,1681,student,car-driver,future,2
2276,1682,student,walk,present,1
2277,1682,student,walk,future,no_opinion
2278,1684,niwi,car-driver,present,1
2279,1684,niwi,car-driver,future,0
2280,1685,student,train-far,present,2
2281,1685,student,train-far,future,-1
2282,1687,student,,present,2
2283,1687,student,,future,-1
2284,1688,student,bicycle,present,2
2285,1688,student,bicycle,future,no_opinion
2286,1689,prof,train-short,present,2
2287,1689,prof,train-short,future,-2
2288,1690,student,car-driver,present,-1
2289,1690,student,car-driver,future,1
2290,1693,wimi,train-far,present,2
2291,1693,wimi,train-far,future,-1
2292,1694,student,bus,present,2
2293,1694,student,bus,future,no_opinion
2294,1695,student,bus,present,1
2295,1695,student,bus,future,no_opinion
2296,1697,student,bus,present,-1
2297,1697,student,bus,future,1
2298,1698,student,car-driver,present,1
2299,1698,student,car-driver,future,-1
2300,1699,student,,present,2
2301,1699,student,,future,0
2302,1700,student,bicycle,present,2
2303,1700,student,bicycle,future,no_answer
2304,1701,niwi,car-driver,present,2
2305,1701,niwi,car-driver,future,no_opinion
2306,1702,wimi,car-driver,present,0
2307,1702,wimi,car-driver,future,0
2308,1703,wimi,car-driver,present,2
2309,1703,wimi,car-driver,future,0
2310,1704,student,bicycle,present,2
2311,1704,student,bicycle,future,no_answer
2312,1705,student,car-driver,present,-1
2313,1705,student,car-driver,future,-2
2314,1708,student,train-far,present,2
2315,1708,student,train-far,future,-2
2316,1713,student,train-short,present,1
2317,1713,student,train-short,future,0
2318,1714,prof,bicycle,present,2
2319,1714,prof,bicycle,future,-2
2320,1715,wimi,bicycle,present,2
2321,1715,wimi,bicycle,future,-2
2322,1716,wimi,bus,present,1
2323,1716,wimi,bus,future,0
2324,1717,student,car-driver,present,1
2325,1717,student,car-driver,future,-2
2326,1718,student,car-driver,present,2
2327,1718,student,car-driver,future,2
2328,1720,student,bus,present,2
2329,1720,student,bus,future,-1
2330,1722,student,walk,present,2
2331,1722,student,walk,future,no_opinion
2332,1723,student,car-passenger,present,0
2333,1723,student,car-passenger,future,-1
2334,1724,student,train-short,present,1
2335,1724,student,train-short,future,no_opinion
2336,1725,niwi,bicycle,present,2
2337,1725,niwi,bicycle,future,-2
2338,1727,student,car-driver,present,0
2339,1727,student,car-driver,future,1
2340,1728,student,bicycle,present,2
2341,1728,student,bicycle,future,no_answer
2342,1729,wimi,car-driver,present,no_opinion
2343,1729,wimi,car-driver,future,no_opinion
2344,1730,student,bus,present,2
2345,1730,student,bus,future,no_answer
2346,1732,student,car-driver,present,1
2347,1732,student,car-driver,future,-2
2348,1733,student,car-driver,present,-1
2349,1733,student,car-driver,future,1
2350,1734,student,car-driver,present,-2
2351,1734,student,car-driver,future,1
2352,1735,student,car-driver,present,2
2353,1735,student,car-driver,future,0
2354,1737,other,bus,present,2
2355,1737,other,bus,future,no_answer
2356,1739,wimi,bicycle,present,2
2357,1739,wimi,bicycle,future,no_opinion
2358,1740,niwi,car-driver,present,0
2359,1740,niwi,car-driver,future,-2
2360,1742,wimi,car-driver,present,-1
2361,1742,wimi,car-driver,future,2
2362,1744,niwi,bus,present,2
2363,1744,niwi,bus,future,no_answer
2364,1745,student,train-short,present,2
2365,1745,student,train-short,future,-2
2366,1746,niwi,bus,present,1
2367,1746,niwi,bus,future,0
2368,1748,niwi,car-driver,present,2
2369,1748,niwi,car-driver,future,no_answer
2370,1749,student,bus,present,0
2371,1749,student,bus,future,1
2372,1750,student,train-short,present,2
2373,1750,student,train-short,future,-2
2374,1751,student,walk,present,2
2375,1751,student,walk,future,-2
2376,1752,student,car-driver,present,1
2377,1752,student,car-driver,future,-1
2378,1753,student,,present,1
2379,1753,student,,future,0
2380,1754,prof,bicycle,present,1
2381,1754,prof,bicycle,future,0
2382,1755,student,car-driver,present,no_opinion
2383,1755,student,car-driver,future,no_opinion
2384,1756,student,bicycle,present,1
2385,1756,student,bicycle,future,0
2386,1757,student,bus,present,1
2387,1757,student,bus,future,1
2388,1758,student,bus,present,1
2389,1758,student,bus,future,no_opinion
2390,1759,student,bus,present,2
2391,1759,student,bus,future,no_answer
2392,1760,wimi,car-driver,present,1
2393,1760,wimi,car-driver,future,1
2394,1761,student,bus,present,0
2395,1761,student,bus,future,0
2396,1762,wimi,bicycle,present,2
2397,1762,wimi,bicycle,future,-2
2398,1764,student,car-driver,present,0
2399,1764,student,car-driver,future,-1
2400,1765,student,bus,present,0
2401,1765,student,bus,future,-1
2402,1766,student,bus,present,2
2403,1766,student,bus,future,no_opinion
2404,1767,student,bicycle,present,2
2405,1767,student,bicycle,future,-2
2406,1768,student,bicycle,present,1
2407,1768,student,bicycle,future,-1
2408,1772,student,car-driver,present,no_answer
2409,1772,student,car-driver,future,no_answer
2410,1773,student,bicycle,present,2
2411,1773,student,bicycle,future,0
2412,1774,student,car-driver,present,0
2413,1774,student,car-driver,future,0
2414,1775,student,train-short,present,-1
2415,1775,student,train-short,future,0
2416,1776,prof,bicycle,present,2
2417,1776,prof,bicycle,future,no_answer
2418,1777,student,car-driver,present,0
2419,1777,student,car-driver,future,1
2420,1780,student,car-driver,present,1
2421,1780,student,car-driver,future,-1
2422,1781,student,train-short,present,2
2423,1781,student,train-short,future,-1
2424,1782,student,car-driver,present,-1
2425,1782,student,car-driver,future,-2
2426,1784,prof,train-short,present,1
2427,1784,prof,train-short,future,0
2428,1785,student,bicycle,present,2
2429,1785,student,bicycle,future,-1
2430,1786,student,bus,present,1
2431,1786,student,bus,future,no_opinion
2432,1787,student,car-driver,present,1
2433,1787,student,car-driver,future,0
2434,1788,student,bus,present,2
2435,1788,student,bus,future,no_answer
2436,1790,student,train-short,present,1
2437,1790,student,train-short,future,0
2438,1791,student,car-driver,present,no_opinion
2439,1791,student,car-driver,future,-2
2440,1792,prof,car-driver,present,-2
2441,1792,prof,car-driver,future,-2
2442,1793,wimi,,present,2
2443,1793,wimi,,future,-2
2444,1794,student,car-driver,present,-1
2445,1794,student,car-driver,future,1
2446,1795,student,train-short,present,0
2447,1795,student,train-short,future,0
2448,1796,student,bus,present,2
2449,1796,student,bus,future,-1
2450,1798,student,train-short,present,1
2451,1798,student,train-short,future,-2
2452,1800,student,car-driver,present,-2
2453,1800,student,car-driver,future,-2
2454,1802,student,walk,present,2
2455,1802,student,walk,future,no_opinion
2456,1803,student,bus,present,1
2457,1803,student,bus,future,-1
2458,1804,student,bus,present,1
2459,1804,student,bus,future,no_opinion
2460,1805,student,car-driver,present,-1
2461,1805,student,car-driver,future,-1
2462,1807,student,bicycle,present,2
2463,1807,student,bicycle,future,0
2464,1808,student,bicycle,present,2
2465,1808,student,bicycle,future,-2
2466,1809,student,bus,present,1
2467,1809,student,bus,future,0
2468,1810,wimi,bus,present,1
2469,1810,wimi,bus,future,-1
2470,1812,student,bicycle,present,2
2471,1812,student,bicycle,future,0
2472,1813,student,car-driver,present,1
2473,1813,student,car-driver,future,-1
2474,1814,prof,car-driver,present,no_opinion
2475,1814,prof,car-driver,future,1
2476,1817,student,train-short,present,1
2477,1817,student,train-short,future,-1
2478,1820,prof,bicycle,present,2
2479,1820,prof,bicycle,future,no_opinion
2480,1821,student,train-short,present,1
2481,1821,student,train-short,future,0
2482,1822,student,walk,present,1
2483,1822,student,walk,future,1
2484,1823,student,car-driver,present,0
2485,1823,student,car-driver,future,0
2486,1824,prof,car-driver,present,2
2487,1824,prof,car-driver,future,-2
2488,1825,niwi,ebike,present,2
2489,1825,niwi,ebike,future,no_answer
2490,1826,student,car-driver,present,-1
2491,1826,student,car-driver,future,-1
2492,1827,student,bus,present,no_opinion
2493,1827,student,bus,future,no_opinion
2494,1828,student,bus,present,2
2495,1828,student,bus,future,0
2496,1832,student,bus,present,1
2497,1832,student,bus,future,0
2498,1833,student,bus,present,2
2499,1833,student,bus,future,no_opinion
2500,1834,student,train-short,present,1
2501,1834,student,train-short,future,0
2502,1835,student,car-driver,present,-1
2503,1835,student,car-driver,future,1
2504,1837,student,,present,1
2505,1837,student,,future,0
2506,1838,student,train-short,present,2
2507,1838,student,train-short,future,2
2508,1839,student,bicycle,present,2
2509,1839,student,bicycle,future,-2
2510,1841,wimi,car-driver,present,no_answer
2511,1841,wimi,car-driver,future,2
2512,1843,student,bus,present,0
2513,1843,student,bus,future,1
2514,1845,niwi,car-driver,present,0
2515,1845,niwi,car-driver,future,-2
2516,1846,student,car-driver,present,1
2517,1846,student,car-driver,future,1
2518,1847,wimi,car-driver,present,0
2519,1847,wimi,car-driver,future,-1
2520,1848,student,car-driver,present,-2
2521,1848,student,car-driver,future,1
2522,1849,student,walk,present,2
2523,1849,student,walk,future,no_opinion
2524,1850,wimi,bicycle,present,2
2525,1850,wimi,bicycle,future,-2
2526,1851,wimi,car-driver,present,-2
2527,1851,wimi,car-driver,future,-2
2528,1853,student,train-short,present,2
2529,1853,student,train-short,future,-2
2530,1854,student,car-driver,present,-1
2531,1854,student,car-driver,future,-2
2532,1855,student,bus,present,1
2533,1855,student,bus,future,0
2534,1856,student,bicycle,present,2
2535,1856,student,bicycle,future,-1
2536,1857,niwi,car-driver,present,1
2537,1857,niwi,car-driver,future,-1
2538,1858,student,bus,present,2
2539,1858,student,bus,future,no_opinion
2540,1859,student,train-short,present,1
2541,1859,student,train-short,future,0
2542,1860,student,train-short,present,1
2543,1860,student,train-short,future,0
2544,1862,student,train-short,present,1
2545,1862,student,train-short,future,0
2546,1863,prof,bicycle,present,1
2547,1863,prof,bicycle,future,0
2548,1865,student,train-short,present,1
2549,1865,student,train-short,future,-2
2550,1867,student,train-short,present,1
2551,1867,student,train-short,future,no_opinion
2552,1869,student,walk,present,2
2553,1869,student,walk,future,no_opinion
2554,1870,student,car-driver,present,1
2555,1870,student,car-driver,future,0
2556,1871,student,bus,present,-1
2557,1871,student,bus,future,2
2558,1872,wimi,ebike,present,2
2559,1872,wimi,ebike,future,0
2560,1873,niwi,car-driver,present,-1
2561,1873,niwi,car-driver,future,1
2562,1874,student,ebike,present,2
2563,1874,student,ebike,future,0
2564,1875,prof,car-driver,present,-1
2565,1875,prof,car-driver,future,0
2566,1876,other,car-driver,present,-2
2567,1876,other,car-driver,future,-2
2568,1878,student,bicycle,present,2
2569,1878,student,bicycle,future,0
2570,1880,student,car-driver,present,2
2571,1880,student,car-driver,future,-2
2572,1881,student,car-driver,present,-1
2573,1881,student,car-driver,future,1
2574,1883,student,car-driver,present,0
2575,1883,student,car-driver,future,0
2576,1884,wimi,car-driver,present,-2
2577,1884,wimi,car-driver,future,-1
2578,1885,student,bus,present,1
2579,1885,student,bus,future,0
2580,1886,student,bus,present,2
2581,1886,student,bus,future,no_opinion
2582,1888,student,,present,1
2583,1888,student,,future,-2
2584,1889,student,bus,present,1
2585,1889,student,bus,future,-2
2586,1890,wimi,car-driver,present,1
2587,1890,wimi,car-driver,future,-2
2588,1891,student,bus,present,1
2589,1891,student,bus,future,-1
2590,1892,wimi,walk,present,2
2591,1892,wimi,walk,future,-2
2592,1893,student,walk,present,2
2593,1893,student,walk,future,-2
2594,1895,student,bus,present,1
2595,1895,student,bus,future,1
2596,1896,niwi,car-driver,present,-2
2597,1896,niwi,car-driver,future,2
2598,1897,student,bus,present,2
2599,1897,student,bus,future,-2
2600,1898,student,bus,present,1
2601,1898,student,bus,future,-1
2602,1900,student,car-driver,present,2
2603,1900,student,car-driver,future,no_answer
2604,1901,prof,train-short,present,2
2605,1901,prof,train-short,future,2
2606,1902,student,train-far,present,2
2607,1902,student,train-far,future,0
2608,1903,student,train-far,present,2
2609,1903,student,train-far,future,-1
2610,1904,student,car-driver,present,-2
2611,1904,student,car-driver,future,1
2612,1905,wimi,bus,present,2
2613,1905,wimi,bus,future,no_answer
2614,1906,student,train-short,present,2
2615,1906,student,train-short,future,no_opinion
2616,1907,student,ebike,present,-1
2617,1907,student,ebike,future,no_answer
2618,1908,student,train-short,present,2
2619,1908,student,train-short,future,-2
2620,1909,student,bicycle,present,2
2621,1909,student,bicycle,future,2
2622,1910,student,train-short,present,0
2623,1910,student,train-short,future,-1
2624,1913,wimi,car-driver,present,-1
2625,1913,wimi,car-driver,future,-1
2626,1914,student,train-short,present,1
2627,1914,student,train-short,future,-1
2628,1916,student,train-short,present,2
2629,1916,student,train-short,future,no_opinion
2630,1918,other,bus,present,2
2631,1918,other,bus,future,-1
2632,1919,prof,car-driver,present,2
2633,1919,prof,car-driver,future,-1
2634,1920,wimi,car-driver,present,-1
2635,1920,wimi,car-driver,future,no_opinion
2636,1921,student,car-driver,present,1
2637,1921,student,car-driver,future,0
2638,1922,student,walk,present,2
2639,1922,student,walk,future,-2
2640,1923,student,bus,present,no_opinion
2641,1923,student,bus,future,no_opinion
2642,1924,student,bus,present,2
2643,1924,student,bus,future,-1
2644,1926,student,train-short,present,0
2645,1926,student,train-short,future,-1
2646,1927,student,train-short,present,1
2647,1927,student,train-short,future,-1
2648,1928,niwi,car-driver,present,no_opinion
2649,1928,niwi,car-driver,future,no_opinion
2650,1931,student,car-driver,present,1
2651,1931,student,car-driver,future,0
2652,1932,student,bicycle,present,2
2653,1932,student,bicycle,future,2
2654,1934,wimi,bus,present,2
2655,1934,wimi,bus,future,no_opinion
2656,1935,student,car-driver,present,0
2657,1935,student,car-driver,future,0
2658,1936,student,train-short,present,2
2659,1936,student,train-short,future,-1
2660,1937,student,bus,present,2
2661,1937,student,bus,future,0
2662,1938,student,car-driver,present,1
2663,1938,student,car-driver,future,0
2664,1939,student,bus,present,1
2665,1939,student,bus,future,0
2666,1941,student,bus,present,1
2667,1941,student,bus,future,1
2668,1943,student,car-driver,present,0
2669,1943,student,car-driver,future,-2
2670,1944,student,bicycle,present,2
2671,1944,student,bicycle,future,-2
2672,1945,student,bus,present,1
2673,1945,student,bus,future,-1
2674,1946,other,car-driver,present,1
2675,1946,other,car-driver,future,1
2676,1949,student,bus,present,1
2677,1949,student,bus,future,0
2678,1950,student,bus,present,-1
2679,1950,student,bus,future,0
2680,1951,student,train-short,present,2
2681,1951,student,train-short,future,0
2682,1952,prof,bicycle,present,2
